Android,Android App,Apple,Google,Nothing,Other Apple product or service,Other Google product or service,iPad,iPad or iPhone App,iPhone,I can't tell,Negative emotion,No emotion toward brand or product,Positive emotion,tweet_text_cleaned
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention Its not a rumor Apple is opening up a temporary store in downtown Austin for SXSW and the iPad 2 launch link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention Its not a rumor Apple is opening up a temporary store in downtown Austin for SXSW and the iPad 2 launch bitlyg03MZB
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention Its not a rumor Apple opening up a temporary store in Austin for SXSW amp iPad2 launch link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention Join actsofsharingcom amp starting tonight the person with the most friends in their city by end of SXSW wins an iPad 2
0,0,0,0,0,0,0,0,1,0,0,0,0,1,RT mention RT mention Just talked to Mike Tyson SXSW about his new iPhone game which lets you fight Pauly D and other celebs link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention Line mention pop up About 30 deep Line mention crossroads Closer to 300 Big demand 4 Liz phair Sorry ipad2 SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention Location location location  link via mention from google during sxsw yam
0,0,1,0,0,0,0,0,0,0,0,0,0,1,RT mention RT mention Love it mention sxsw quotapple comes up with cool technology no ones ever heard of because they dont go to conferencesquot
0,0,1,0,0,0,0,0,0,0,0,0,0,1,RT mention RT mention Love it mention at sxsw quotapple comes up with cool technology no ones ever heard of because they dont go to conferencesquot
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention Marissa Mayer Google Will Connect Digital amp Physical Worlds Through Mobile link sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention Marissa Mayer Google Will Connect the Digital amp Physical Worlds Through Mobile  link sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention Miss the Battelle Interview About IPad 2 ampSocial Media last week Find it here video link sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention Monthly value of user iOS 950 Android 720 Utility apps most valuable sxswEisner sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention New mention Platform for Concertgoers Launches Android App in Time for SXSW link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention New UberSocial 4 iPhone now in the App Store includes UberGuide 2 SXSW sponsored by Mashable cont link
0,0,0,0,0,0,0,0,1,0,0,0,0,1,RT mention RT mention New UberSocial for iPhone now in the App Store includes UberGuide to SXSW sponsored by Mashable link
0,0,0,0,0,0,1,0,0,0,0,0,0,1,RT mention RT mention new Google tool for measuring everything and displaying it in one place almost makes me cry Im so happy Thank you bavcid sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention news Google may launch quotsocial circlesquot social network today link soccomp sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention Our NFB Films app for Android is now available for download link link Just in time for SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention Per this rumor Google may preview its big social strategy mention 80sthemed costume party at SXSW Yep link cnet
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention Public notes for quot5 steps to bulletproof UX strategyquot link sxsw rhjr_ux5
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention QampA With Googles mention amp Bings mention On Ranking  my SXSW session this Mon 1230pm link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention Reactions to Google Circles news so far range from quotnot againquot to quotplease rescue me from the Facebookquot  sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention RT mention SXSW a line of about 100 outside Apple pop up store at Sixth amp Congress
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention RT mention Google set to launch new social network Circles today at sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention RT mention Google to Launch Major New Social Network Called Circles Possibly Today link sxsw
0,0,0,0,0,0,1,0,0,0,0,0,0,1,RT mention RT mention RT mention Google to Launch Major New Social Network Called Circles Possibly Today link sxsw Cool
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention RT mention news Google may launch quotsocial circlesquot social network today link soccomp sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention So mention just spilled the beans next platform for Flipboard is the iPhone Team started working on it sxflip SXSW SXSWi
0,0,1,0,0,0,0,0,0,0,0,1,0,0,RT mention RT mention Sound of My Voice was shot exploiting Apple amp Best Buys 14day return policy on iMacs Brilliant sxsw
0,0,0,0,0,0,0,1,0,0,0,0,0,1,RT mention RT mention Texas Observer Tomlinson says they would double revenue per issue with iPad subscriptions newsapps sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention The iPad 2 Takes Over SXSW VIDEO  link sxswi
0,0,0,0,0,0,0,0,1,0,0,0,0,1,RT mention RT mention The day Bank of America launched their iPhone app they got 250k new customers bankinnovation SXSW
0,0,0,0,0,0,0,1,0,0,0,0,0,1,RT mention RT mention The iPad 2 Takes Over SXSW VIDEO link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention The iPhone version of Flipboard is being totally redesigned for that platform mention says sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention Traveling to sxsw with your ipad 1 is so 3102011
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention Tweet this to register for exclusive passes to events parties  iPad 2 during SXSW me liberty andor a free sxswpass
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention video from the popup Apple store link sxsw sxswi
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention Walking into the popup Apple store is like walking into a future where the iPad is the only type of computer sxsw
0,0,0,0,0,0,0,1,0,0,0,0,0,1,RT mention RT mention We are giving away an iPad 2 to kick off our time down at sxsw Just visit our FB page for more info link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention We interrupt your regularly scheduled sxsw geek programming with big news link  google circles
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention We interrupt your regularly scheduled sxsw geek programming with big news link google circles
0,0,1,0,0,0,0,0,0,0,0,0,0,1,RT mention RT mention We lose an hour tonight SxSW attendees will blame Microsoft Apple will get credit for fixing it before Christmas
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention Were cohosting a cmty mngr meetup w mention mention CMmeetup at Etsy Austin space on 6th 68p Google schwag Come sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention Were not launching any products at SXSW but doing plenty else Join us for H4ckers today link
0,0,0,0,0,1,0,0,0,0,0,0,0,1,RT mention RT mention Were officially at SXSW Come by the mention Grill mention us w zazzlsxsw and youll get to make your own iPhone case
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention What Digital Tribes can Learn from Native Americans DgtlTribe SXSW Oh and you can Win an iPad too 11am at the Hyatt
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention Win an iPad2 by signing up here link sxsw wantlet
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention Wonder how many iPads theyll sell there RT mention Opening a Pop Up Store at SXSW link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention Wondering about street closures during SXSW We made a Google Map to show you link sxsw austin
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention RT mention Yes the rumors are true Come play with mention on iPad at our booth at SXSW exhibit hall 3 iPad iPad2 Under the giant quotOquot
0,0,0,0,0,0,0,0,1,0,0,0,0,1,RT mention RT mention YES updated iPhone app has song info mention 247 stream others also live video streaming for SXSW link
0,0,0,0,0,0,0,0,1,0,0,0,0,1,RT mention RT haha awesomely rad iPad app by mention link hollergram sxsw via mention mention
0,0,1,0,0,0,0,0,0,0,0,0,0,1,RT mention RT Its not a rumor Apple is opening up a temporary store in downtown Austin for SXSW and the iPad 2 launch link
0,0,1,0,0,0,0,0,0,0,0,0,0,1,RT mention RTmention Love it mention at sxsw quotapple comes up with cool technology no ones ever heard of because they dont go to conferencesquot
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Rumor at SXSW that Google will launch a new social network called quotCirclesquot link mention
0,0,0,1,0,0,0,0,0,0,0,0,0,1,RT mention Rumor of Google launching their new social network called Circles today at sxswi sxsw link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Rumor of Google launching their new social network called Circles today at sxswi sxsw t3sxsw link
0,0,1,0,0,0,0,0,0,0,0,0,0,1,RT mention Rumors of an Apple store opening for SXSW at 6th amp Congress All signs point to yes link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Rumours cleared gtgt RT mention Were not launching any products at SXSW but were doing plenty else Join us link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Sam has unlocked the TightAssTraveler achievement at sxsw using Google Maps with Transit instructions
0,0,0,0,0,0,0,1,0,0,0,0,0,1,RT mention Saving up for iPad2 photo at Apple Store SXSW link  by mention mention mention Dr_Black jerranalley tbalinas
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Scenes from the Austin SXSW iPad 2 popup shop  here they are arriving link sxsw cnnmoneysxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Scoping venue 4 mention CloudCamp Austin Valhalla Lounge great whiskey amp beer PLUS Demolition Man Pinball link sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Scored a mophie juice pack at the tradeshow sxsw Double your iPhone battery
0,0,0,0,0,1,0,0,0,0,0,0,0,1,RT mention See a member of our team carrying one of these bags at SXSW show them your WolframApp amp get a WA iPhone case link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention See a member of our team with this bag at sxsw show them your Wolfram App amp get a WA case for your iPhone  link
0,0,0,0,0,0,0,0,1,0,0,0,0,1,RT mention See the new Texas Observer iPad app at SXSWI 330 Sheraton SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention See So big my links smooshed Heres Google Realtime for SXSW link
0,0,0,0,0,0,0,1,0,0,0,0,1,0,RT mention Send the waaaambulance RT mention No I didnt get an iPad 2  No Im not at sxsw  Yes I am depressed 
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Ser cierto RT mention Google to Launch Major New Social Network Called Circles Possibly Today rwwtof6BCEt sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Server Challenge is a huge hit at sxsw Come by booth 400 to try your hand Win an iPhone 4 bottle opener case by beating 2 mins
0,0,0,0,0,0,0,1,0,0,0,0,0,1,RT mention Setting up a pop up shop mention SXSW was the smartest move for the iPad IMHO   Developers Matter the Most for iPad 2   link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Shhhh the Promo Code for the iPad 2 Giveaway is SXSW2011 SXSW Web Developers can be winning too link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Shiny new mention mention mention apps a new garyvee book popup iPad 2 stores SXSW is Christmas for nerds
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Shoe on other foot Newspapers always chasing young readers At SXSW young developers pack panel on iPad design for boomers yourmom
0,0,1,0,0,0,0,0,0,0,0,0,0,1,RT mention Shut Up RT mention Its not a rumor Apple is opening a temp store in downtown Austin for SXSW amp the iPad 2 launch link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Sketchily lurking mention big boi sxsw concert on iPhone business with 8am HARD read massive announcement deadline lovemyjob mention
0,0,0,0,0,0,0,1,0,0,0,1,0,0,RT mention Slides from SXSW talk quotiPad Design Headaches quot link tapworthy  Really interesting for designers as well
0,0,1,0,0,0,0,0,0,0,0,0,0,1,RT mention Smart company RT mention Its not a rumor Apple opening up a temporary store in downtown Austin for SXSW ampiPad 2 launch bitlyg03MZB
0,0,0,0,0,0,0,0,0,1,0,0,0,1,RT mention Smartphone breakdown at sxsw unofficial  985 iPhones 1 Android 03 Blackberry 02 Symbian  Windows  Other
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Sneak peak of the Google exhibit at the SXSW trade show  link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Snotty Dbag at sxsw quotactually its android Droid is a brand name Theres a differencequot die
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention So mention just spilled the beans next platform for Flipboard is the iPhone Team started working on it sxflip SXSW SXSWi
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention So mention just spilled the beans next platform for Flipboard is the iPhone Team started working on it SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention So SXSW is cool I strike up a conversation with a bloke who happens to work for The Guardian amp a few hours later link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention so awesome RT mention knitted staircase in attendance at sxsw party tomo 7pm hosted by mention amp mention link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention So it appears Apple is opening a pop up store in Austin for sxsw  the employees were trying to hide it The Beechwood tables gave it away
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention So the big buzz this year at SXSW iPad 2 of course and Group chattext services like Group Me or Yobongo Now you know fb
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention So wheres the apple store in Austin for SXSW
0,0,0,0,0,0,0,0,0,1,0,0,0,1,RT mention So are you a kickass iPhone developer Are you at SxSW Want to do something cool Follow me and shoot me a note
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Sound of My Voice was shot exploiting Apple amp Best Buys 14day return policy on iMacs Brilliant sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention South by Southwest 2011 Android app released link SXSW SXSWi SXSWedu
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Spark for android is up for a teamandroid award at SXSW read about it here link
0,0,1,0,0,0,0,0,0,0,0,1,0,0,RT mention speaks truth Watched Apple staff at the temp sxsw store just high five entire long line and facepalmed Ugh LongLinesBadUX
0,0,0,0,1,0,0,0,0,0,0,0,1,0,"RT mention Spearheading Japan Disaster Relief From SXSW Via Twitter amp iPhone socialgood philanthropy
link"
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Spent the aftrnoon on a frozen lake photographing my brother Scott amp the mention team Catch them at SXSW ths weeknd  link
0,0,0,0,0,0,0,0,1,0,0,0,0,1,RT mention SPIN Play  a new concept in music discovery for your iPad from mention amp spincom link iTunes sxsw mention
0,0,0,0,0,0,0,1,0,0,0,0,0,1,RT mention Spotted at SXSW Man in need of an iPad 2  link sxswi
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Standing at the top of the steps right side coming out onto patio Come and say quotWhats up Androidquot TeamAndroid sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention standing on a long line surrounded by unemployed techies from brooklyn  am i at sxsw or at the apple store on 5th ave waiting for ipad
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Startups at SXSW mention is giving away free hosting Fill out this and mention me for a chance to win link
0,0,0,0,0,0,0,1,0,0,0,0,0,1,RT mention Still thinking about how awesome the  smileyparty was at SXSW and how they are going to give me an iPad please
0,0,0,0,0,0,0,0,0,1,0,0,0,1,RT mention Stop by and let us make you a custom iPhone case zazzlesxsw Sxsw sxswi link  link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Stop killing trees RT mention New post Business cards are dead Send me your card via Hashable at SXSW link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Strange how little Japan news penetrates SXSW bubble Only bar TVs on CNN suggest anything  than iPad 2 is going on
0,0,0,0,0,0,0,1,0,0,0,0,0,1,RT mention Strange how little Japan news penetrates SXSW bubble Only bar TVs on CNN suggest anything more important than iPad 2 is going on fb
0,0,0,0,0,0,1,0,0,0,0,0,0,1,RT mention Strong rumours abt Google unveiling a new social network called Circles at  sxsw  Does look interesting link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Style X amp mention  brethren SXSW popups mtheatlanticcomtechnologyarchive201103applesetsuptemporarymegastoreatsxsw72296
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention sure to be a total scene RT mention Just spoke with the Austin Apple store They are cautiously optimistic nerd sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Surprise Apple has opened a popup store in Austin so that the nerds in town for SXSW can get their new iPads link cnet
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Surprise Apple opened a popup store in Austin so that the nerds in town for SXSW can get new iPads link cnet
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Surprised local news in Austin hasnt mentioned traffic implications of the Apple popup store that launches today at SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Survive SXSW with mention Live Music App for iPhone and Android link
0,0,1,0,0,0,0,0,0,0,0,0,0,1,RT mention Sweet Apples opening a popup shop in the Scarbrough Building on Congress for the iPad 2  link via mention sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Sweet I got the iPad too Thats a nerd joke  SXSW
0,0,0,0,0,0,0,0,1,0,0,1,0,0,RT mention SXSW 2011 Novelty of iPad news apps fades fast among digital delegates link SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention SXSW attendees Come see Aquent booth 1415 SXSW trade show You might win iPad 2
0,0,1,0,0,0,0,0,0,0,0,0,0,1,RT mention SXSW Gets Its Own Apple Store link atx
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention SXSW Quotables are giving away an iPad 2 today  all you need to do is sign up at link to be entered automatically sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention SXSW Recap Day 4 Its Greaaat Exploring Brand Mascots in the Digital Age  link sxsw HOTSHEET
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Team heading to Big Boi show thanks to mention crew  RT and find the owl for free tattoo link sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Team heading to Big Boi show thanks to mention crew RT and find the owl for free tattoo link sxsw
0,0,1,0,0,0,0,0,0,0,0,1,0,0,RT mention Temp Apple Store 6th St  Austin sxsw closed for night quottheyre out of stuff says Austin cops barring the door
0,0,1,0,0,0,0,0,0,0,0,0,0,1,RT mention Temp Apple store is killing it in Austin Selling out early EVERY day sxsw
0,0,1,0,0,0,0,0,0,0,0,1,0,0,RT mention Temporary sxsw apple store Apple being sneaky as usual  link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Test Drive an Xperia Play with mention and mention  details here link at least some of them Android sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Texas Observer Tomlinson says they would double revenue per issue with iPad subscriptions newsapps sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Text quotSXSWquot to 24587 for chance to win iPad Drawing 317 at Friends SXSW Must be present to win See ya there link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Thank you for these RT mention Public notes for quot5 steps to bulletproof UX strategyquot link sxsw rhjr_ux5 Via mention
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Thank you to mention for letting me test drive a car to the Apple store Now lets hope that they can fix my phone sxsw
0,0,0,0,0,0,0,0,0,1,0,0,0,1,RT mention Thank you  RT mention Just picked up mention book Killer Photoes with your IPhone SXSW sxswchi  link SXSWi
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Thanks for the free SXSW mix  RT mention  20 artists you have to hear free sampler link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Thanks RT mention If youre trying to contact friends or family in Japan mention has created a person finder link SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Thanks to mention for publishing the news of our new medical Apps in the sxswi conf blog link sxsw sxswh mhealth
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Thanks to everyone for making it a great day in the shop today if youre in Austin come by and see us tomorrow link sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Thanks to Heathcare Digital mention for publishing the news about our new Medical Apps showcased at SXSW link sxswh
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention The mention  mention party was without a doubt the best party Ive ever been to in SXSW Well done
0,0,0,0,0,0,0,0,1,0,0,0,0,1,RT mention The mention iPhone app is unreal Just clicked on the location of LeanStartup amp had a person there tell me there are still seats sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention The CNNGrill is celebrating piday with pecan apple and strawberry rhubarb pies Let the circumferences begin SXSW SXSWI
0,0,0,0,0,0,0,1,0,0,0,0,0,1,RT mention The iPad 2 Takes Over SXSW VIDEO  link sxswi
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention The iPad 2 Takes Over SXSW VIDEO by mention link
0,0,0,0,0,0,0,1,0,0,0,0,0,1,"RT mention The iPad 2 Takes Over SXSW VIDEO link via Mashable
apple"
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention The Ogilvy Sydney SXSW podcast Ep3 is up with too many hashtags AUSXSW link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention The SXSW Apple quotpopupquot store was nuts Was still packed at 1130 link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention The SXSW iPhone app is mocking me Like I have the money to be there  COME ON
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention The Apple popup store line finally dwindled Time to check out iPad2 sxsw
0,0,0,0,0,0,0,0,1,0,0,0,0,1,RT mention The Beluga iPhone app is the highlight of this SXSW Excellent way to coordinate the sxsw4japan relief effort
0,0,0,0,0,0,1,0,0,0,0,0,0,1,RT mention THE BIG SXSW RUMOR Google to launch ludicon based quotCirclesquot facebook killer Supposedly mention already saw it and its ossum
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention The Big Idea Google leaves nothing left to discover link SXSW SXSWi
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention The countdown to SXSW has begun mention will be there_ Pick up quotFried Speakersquot on iTunes link
0,0,0,1,0,0,0,0,0,0,0,1,0,0,RT mention the future is about networks not just data thats why google may not win long term SXSW web3 SaatchiNY
0,0,0,1,0,0,0,0,0,0,0,0,0,1,RT mention The Google  ACLU party tonight at sxsw is the best thing ever And apparently the Spazmatics are a franchised band But they rock
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention the internet blurs link the iPad fades link  mention at SXSW
0,0,0,0,0,0,0,1,0,0,0,0,0,1,RT mention The iPad 2 goes on sale next Fridaythe Austin Apple Store is going to be busy SXSW
0,0,0,0,0,0,0,1,0,0,0,0,0,1,RT mention The iPad 2 is so thin I could use it to cut lines of cocaine and then FaceTime with Mel Gibson Winning IPad2 sxsw
0,0,0,0,0,0,0,1,0,0,0,1,0,0,RT mention The iPad 2 is the also a cartoonishly large digital camera SXSW CStejas link
0,0,0,0,0,0,0,1,0,0,0,0,0,1,RT mention The iPad 2 Takes Over SXSW VIDEO One of the biggest events the first day of SXSW 2011_ link
0,0,0,0,0,0,0,1,0,0,0,0,0,1,RT mention The iPad 2 Takes Over SXSW VIDEO link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention The iPad 2 Takes Over SXSW One of the biggest events 1st day of SXSW 2011 wasnt even an offic link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention The iPad 2 Takes Over SXSW VIDEO link apple iPad SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Blogging on the iPhone Check out a taste of my whirlwind travels to sxsw link springbreak continues notenoughplaid
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention The iPhone version of Flipboard is being totally redesigned for that platform mention says sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention The iPhone version of Flipboard is being totally redesigned for that platform mention says sxsw sxflip
0,0,0,0,0,0,0,1,0,0,0,0,0,1,RT mention The ironic tee has been usurped by the iPad 2 as the hipstergeekstartup chic fashion item at this years SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention The kid ducked exposing a 4chan4eva tattoo on the small of his back The iPad flew right over him sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention The line at the popup Apple Store is phenomenal sxsw apple ipad2  link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention The lines are already forming at Apples popup store in Austin Arent these people here to see the festival link sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention The Lonely Planet iPhone app guide to Austin is free this week sxsw
0,0,0,0,0,1,0,0,0,0,0,0,0,1,RT mention The most valuable device at sxsw so far is the apple iPod iPhone charger
0,0,0,0,0,0,0,0,1,0,0,0,0,1,RT mention The new Whrrl app is now live in the iPhone app store AND Android marketplace Get it while its hot Just in time for SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention The next big thing Hmmm RT mention Google to Launch Major New Social Network Called Circles Possibly Today link sxsw
0,0,0,1,0,0,0,0,0,0,0,0,0,1,RT mention The next fin serv battle is vs Apple GOOG Mobile operators They have consumer loyalty and tons of cash vs Banks bankinnovate SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention The only news at SXSWi was Apples temporary iPad store sxsw wth
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention The only ppl authoritzed to scrape and republish pages r Google on Bing and Bing on Google mention qagb sxsw
0,0,0,0,0,0,0,1,0,0,0,0,0,1,mention on the other hand judging by the popup store constant line Apple and the iPad2 are clearly breaking out at SXSW
0,0,1,0,0,0,0,0,0,0,0,0,0,1,Everyone on the plane to Austin looks like they are going to SXSW And that means  Apple products and hipster clothes
0,0,0,0,1,0,0,0,0,0,0,0,1,0,"RT mention The secret search sauce  Google and Bing spill the beans google bing sxsw
link"
0,0,0,0,0,0,0,0,0,1,0,0,0,1,RT mention The session designingforkids is changing my mind about my future kids relationship with the iPhone sapient sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention The simplest gesture on the ipad should be used for core interactions SXSW touchingstories
0,0,0,0,0,0,1,0,0,0,0,0,0,1,building on the success of Google Buzz no doubt  RT mention Google to launch Circles social network at sxsw link
0,0,0,0,0,0,0,1,0,0,0,0,0,1,mention On the upside SXSW does start today and the iPad 2 releases
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention There are more than a few PATs here at sxsw If you dont know what Im talking about please google Julia Sweeney and learn
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention There are still iPad 2s to be had at least at the sxsw popup Apple store mention just bought one
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention There have been two days in the last 6 months when mobile usage of google maps was higher than desktop  Marissa Mayer sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention There is an art to advertising not just statistics says mention to Google Admob guy who asked a question  SXSW sxflip SXSWi
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Theres an app for that  What you think of the goingsons at SXSW through an iPad  Hollergram link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Theres yet another line at the Austin Apple store for IPad 2 Going well around the block SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention Theres a class war forming here at sxsw iPad 2 owners vs first gen owners
0,0,0,0,0,0,0,0,1,0,0,0,0,1,RT mention These iPhone apps will keep you grooving at SXSW 2011  mention link
0,0,0,0,0,0,0,1,0,0,0,0,0,1,RT mention They are everywhere Its just crazy to look around sxsw and realize last year no one had an iPad sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RT mention They have very little need for parents anymore comment on child playing with iPad mention connectedbrands SXSW
0,0,0,0,0,0,0,0,1,0,0,0,1,0,So mention thinks I may have coined a new term quotapptrophyquot Its what happens to unused iPhone apps They have disuse apptrophy SXSW
